Exp,Season,year,Plot,Depth,NH4
141,August,2002,52,40-60,0.0131
141,August,2002,53,0-20,0
141,August,2002,53,40-60,0
141,August,2002,54,0-20,0.3571
141,August,2002,54,40-60,0.0278
141,August,2002,55,0-20,1.304
141,August,2002,55,40-60,0
141,August,2002,56,0-20,0.5338
141,August,2002,56,40-60,0.0393
141,August,2002,57,0-20,0.3362
141,August,2002,57,40-60,0.04
141,August,2002,58,0-20,0
141,August,2002,58,40-60,0
141,August,2002,59,0-20,0.4729
141,August,2002,59,40-60,0
141,August,2002,60,0-20,0.373
141,August,2002,60,40-60,0.0022
141,August,2002,61,0-20,0.4912
141,August,2002,61,40-60,0.0765
141,August,2002,62,0-20,0.0539
141,August,2002,62,40-60,0
141,August,2002,63,0-20,0.0298
141,August,2002,63,40-60,0.2831
141,August,2002,64,0-20,1.4612
141,August,2002,64,40-60,0.0216
141,August,2002,65,0-20,0.4502
141,August,2002,65,40-60,0.0716
141,August,2002,66,0-20,0.5294
141,August,2002,66,40-60,0.2399
141,August,2002,67,0-20,0.4955
141,August,2002,67,40-60,0
141,August,2002,68,0-20,0.3114
141,August,2002,68,40-60,0
141,August,2002,69,0-20,0.1875
141,August,2002,69,40-60,0.1261
141,August,2002,70,0-20,0.2503
141,August,2002,70,40-60,0
141,August,2002,71,0-20,0.1393
141,August,2002,71,40-60,0.0732
141,August,2002,72,0-20,0.5778
141,August,2002,72,40-60,0.1835
141,August,2002,73,0-20,0.6251
141,August,2002,73,40-60,0.1227
141,August,2002,74,0-20,0.6086
141,August,2002,74,40-60,0.2028
141,August,2002,75,0-20,0.0587
141,August,2002,75,40-60,0.0331
141,August,2002,76,0-20,0.3372
141,August,2002,76,40-60,0.068
141,August,2002,77,0-20,0
141,August,2002,77,40-60,0.1957
141,August,2002,78,0-20,0.634
141,August,2002,78,40-60,1.2037
141,August,2002,79,0-20,0.2472
141,August,2002,79,40-60,0.094
141,August,2002,80,0-20,0.1138
141,August,2002,80,40-60,0.1564
141,August,2002,81,0-20,0.0982
141,August,2002,81,40-60,0.0921
141,August,2002,82,0-20,0
141,August,2002,82,40-60,0.1009
141,August,2002,83,0-20,0.4084
141,August,2002,83,40-60,0.1089
141,August,2002,84,0-20,0
141,August,2002,84,40-60,0.0628
141,August,2002,85,0-20,0.1947
141,August,2002,85,40-60,0.0919
141,August,2002,86,0-20,0.2274
141,August,2002,86,40-60,0.1162
141,August,2002,87,0-20,0.0412
141,August,2002,87,40-60,3.1502
141,August,2002,88,0-20,0.6935
141,August,2002,88,40-60,0.038
141,August,2002,89,0-20,0.0321
141,August,2002,89,40-60,0.0048
141,August,2002,90,0-20,0.309
141,August,2002,90,40-60,0.0151
141,August,2002,91,0-20,0.7834
141,August,2002,91,40-60,0.0164
141,August,2002,92,0-20,0.1013
141,August,2002,92,40-60,0.0546
141,August,2002,93,0-20,0.5136
141,August,2002,93,40-60,0.3389
141,August,2002,94,0-20,1.9289
141,August,2002,94,40-60,0.1579
141,August,2002,95,0-20,0.308
141,August,2002,95,40-60,0.0723
141,August,2002,96,0-20,0.2462
141,August,2002,96,40-60,0.3114
141,August,2002,97,0-20,0
141,August,2002,97,40-60,0.0426
141,August,2002,98,0-20,0.0817
141,August,2002,98,40-60,0.052
141,August,2002,99,0-20,0.5418
141,August,2002,99,40-60,0.0023
141,August,2002,100,0-20,0.6894
141,August,2002,100,40-60,0.5317
141,August,2002,101,0-20,0.0957
141,August,2002,101,40-60,0.0454
141,August,2002,102,0-20,0.0992
141,August,2002,102,40-60,0.0425
141,August,2002,103,0-20,0.6998
141,August,2002,103,40-60,0.1517
141,August,2002,104,0-20,0.5253
141,August,2002,104,40-60,0.2491
141,August,2002,105,0-20,0.136
141,August,2002,105,40-60,0.0082
141,August,2002,106,0-20,0.2427
141,August,2002,106,40-60,0.026
141,August,2002,107,0-20,0.2111
141,August,2002,107,40-60,0
141,August,2002,108,0-20,0.0894
141,August,2002,108,40-60,0
141,August,2002,109,0-20,0.328
141,August,2002,109,40-60,0.0949
141,August,2002,110,0-20,0
141,August,2002,110,40-60,0.0022
141,August,2002,111,0-20,0.3428
141,August,2002,111,40-60,0.0504
141,August,2002,112,0-20,0
141,August,2002,112,40-60,0.0683
141,August,2002,113,0-20,0.0665
141,August,2002,113,40-60,0.045
141,August,2002,114,0-20,0.0479
141,August,2002,114,40-60,0.0032
141,August,2002,115,0-20,0
141,August,2002,115,40-60,0.0556
141,August,2002,116,0-20,0.2741
141,August,2002,116,40-60,0.2125
141,August,2002,117,0-20,0.0426
141,August,2002,117,40-60,0
141,August,2002,118,0-20,0.3029
141,August,2002,118,40-60,0.0469
141,August,2002,119,0-20,0.009
141,August,2002,119,40-60,0.0545
141,August,2002,120,0-20,0
141,August,2002,120,40-60,0.0813
141,August,2002,121,0-20,0.0319
141,August,2002,121,40-60,0.0032
141,August,2002,122,0-20,0.2432
141,August,2002,122,40-60,0.1107
141,August,2002,123,0-20,0
141,August,2002,123,40-60,0.0529
141,August,2002,124,0-20,0.0036
141,August,2002,124,40-60,0.1327
141,August,2002,125,0-20,0
141,August,2002,125,40-60,0.0495
141,August,2002,126,0-20,0.0836
141,August,2002,126,40-60,0.0914
141,August,2002,127,0-20,3.9495
141,August,2002,127,40-60,0
141,August,2002,128,0-20,0.0385
141,August,2002,128,40-60,0.0142
141,August,2002,129,0-20,0.0295
141,August,2002,129,40-60,0.0451
141,August,2002,130,0-20,0.3148
141,August,2002,130,40-60,0.2021
141,August,2002,131,0-20,0.3341
141,August,2002,131,40-60,0.0725
141,August,2002,132,0-20,0.0355
141,August,2002,132,40-60,0.4516
141,August,2002,133,0-20,0.1539
141,August,2002,133,40-60,0.3859
141,August,2002,134,0-20,0.1009
141,August,2002,134,40-60,0.1492
141,August,2002,135,0-20,0.3976
141,August,2002,135,40-60,0.3075
141,August,2002,136,0-20,0
141,August,2002,136,40-60,0.064
141,August,2002,137,0-20,0.105
141,August,2002,137,40-60,0.0747
141,August,2002,138,0-20,0.7063
141,August,2002,138,40-60,0.0449
141,August,2002,139,0-20,0.3214
141,August,2002,139,40-60,0.1669
141,August,2002,140,0-20,0.0216
141,August,2002,140,40-60,0.1753
141,August,2002,141,0-20,0.3097
141,August,2002,141,40-60,0.3586
141,August,2002,142,0-20,0.1735
141,August,2002,142,40-60,0.1166
141,August,2002,143,0-20,0
141,August,2002,143,40-60,0
141,August,2002,144,0-20,0.1478
141,August,2002,144,40-60,0.1415
141,August,2002,145,0-20,0.2898
141,August,2002,145,40-60,0
141,August,2002,146,0-20,0
141,August,2002,146,40-60,0.1085
141,August,2002,147,0-20,0.1163
141,August,2002,147,40-60,0.1437
141,August,2002,148,0-20,0
141,August,2002,148,40-60,0.1065
141,August,2002,149,0-20,0.2137
141,August,2002,149,40-60,0.2629
141,August,2002,150,0-20,0.3459
141,August,2002,150,40-60,0.626
141,August,2002,151,0-20,0.4951
141,August,2002,151,40-60,0
141,August,2002,152,0-20,0
141,August,2002,152,40-60,0.1326
141,August,2002,153,0-20,0
141,August,2002,153,40-60,0.03
141,August,2002,154,0-20,0.1575
141,August,2002,154,40-60,0
141,August,2002,155,0-20,0
141,August,2002,155,40-60,0.0236
141,August,2002,156,0-20,1.182
141,August,2002,156,40-60,0.0038
141,August,2002,157,0-20,0.4093
141,August,2002,157,40-60,0.0828
141,August,2002,158,0-20,0.684
141,August,2002,158,40-60,0.0973
141,August,2002,159,0-20,0
141,August,2002,159,40-60,0.2066
141,August,2002,160,0-20,0.2486
141,August,2002,160,40-60,0.0793
141,August,2002,161,0-20,0
141,August,2002,161,40-60,19.1816
141,August,2002,162,0-20,0.9114
141,August,2002,162,40-60,0.1128
141,August,2002,163,0-20,0
141,August,2002,163,40-60,0.0182
141,August,2002,164,0-20,0.5943
141,August,2002,164,40-60,0.0065
141,August,2002,165,0-20,0.0762
141,August,2002,165,40-60,0.246
141,August,2002,166,0-20,0.1225
141,August,2002,166,40-60,0.0967
141,August,2002,167,0-20,0
141,August,2002,167,40-60,0.0962
141,August,2002,168,0-20,0.3941
141,August,2002,168,40-60,0.121
141,August,2002,169,0-20,0.1082
141,August,2002,169,40-60,0.0548
141,August,2002,170,0-20,0.1525
141,August,2002,170,40-60,0.4255
141,August,2002,171,0-20,0.3028
141,August,2002,171,40-60,0.1751
141,August,2002,172,0-20,0
141,August,2002,172,40-60,0.1588
141,August,2002,173,0-20,0
141,August,2002,173,40-60,0.0473
141,August,2002,174,0-20,0.5881
141,August,2002,174,40-60,0.2962
141,August,2002,175,0-20,0.4119
141,August,2002,175,40-60,0.0613
141,August,2002,176,0-20,0
141,August,2002,176,40-60,0
141,August,2002,177,0-20,0
141,August,2002,177,40-60,0.1328
141,August,2002,178,0-20,0.0176
141,August,2002,178,40-60,0.0577
141,August,2002,179,0-20,0.0998
141,August,2002,179,40-60,0.0685
141,August,2002,180,0-20,0
141,August,2002,180,40-60,0.0803
141,August,2002,181,0-20,1.0187
141,August,2002,181,40-60,0.408
141,August,2002,182,0-20,0.0131
141,August,2002,182,40-60,0.0335
141,August,2002,183,0-20,0
141,August,2002,183,40-60,0.1545
141,August,2002,184,0-20,0.389
141,August,2002,184,40-60,0.0193
141,August,2002,185,0-20,0.0884
141,August,2002,185,40-60,0.0012
141,August,2002,186,0-20,0.2738
141,August,2002,186,40-60,0.0466
141,August,2002,187,0-20,0.0158
141,August,2002,187,40-60,0.0414
141,August,2002,188,0-20,0.0609
141,August,2002,188,40-60,0.249
141,August,2002,189,0-20,0.2146
141,August,2002,189,40-60,0
141,August,2002,190,0-20,0.252
141,August,2002,190,40-60,0.0388
141,August,2002,191,0-20,0.1007
141,August,2002,191,40-60,0.0464
141,August,2002,192,0-20,0.0924
141,August,2002,192,40-60,0.0251
141,August,2002,193,0-20,0
141,August,2002,193,40-60,0.0345
141,August,2002,194,0-20,0.1259
141,August,2002,194,40-60,0.11
141,August,2002,195,0-20,2.4589
141,August,2002,195,40-60,0.2977
141,August,2002,196,0-20,1.4743
141,August,2002,196,40-60,0.2157
141,August,2002,197,0-20,0.9442
141,August,2002,197,40-60,0.1401
141,August,2002,198,0-20,0
141,August,2002,198,40-60,0.0197
141,August,2002,199,0-20,0
141,August,2002,199,40-60,0
141,August,2002,200,0-20,0.4167
141,August,2002,200,40-60,0
141,August,2002,201,0-20,0.4302
141,August,2002,201,40-60,0.0733
141,August,2002,202,0-20,0.3336
141,August,2002,202,40-60,0.0902
141,August,2002,203,0-20,0.2572
141,August,2002,203,40-60,0.101
141,August,2002,204,0-20,0.3801
141,August,2002,204,40-60,0.1452
141,August,2002,205,0-20,0.0688
141,August,2002,205,40-60,0.0546
141,August,2002,206,0-20,0.3547
141,August,2002,206,40-60,0.0538
141,August,2002,207,0-20,0.0857
141,August,2002,207,40-60,0.4585
141,August,2002,208,0-20,0.078
141,August,2002,208,40-60,0.0761
141,August,2002,209,0-20,0.061
141,August,2002,209,40-60,0.051
141,August,2002,210,0-20,0.4697
141,August,2002,210,40-60,0.0457
141,August,2002,211,0-20,0.4369
141,August,2002,211,40-60,0.0994
141,August,2002,212,0-20,0.3664
141,August,2002,212,40-60,0.2705
141,August,2002,213,0-20,0.0947
141,August,2002,213,40-60,0.0107
141,August,2002,214,0-20,0.3631
141,August,2002,214,40-60,0
141,August,2002,215,0-20,0
141,August,2002,215,40-60,0.0559
141,August,2002,216,0-20,0.2153
141,August,2002,216,40-60,0.1954
141,August,2002,217,0-20,0.1623
141,August,2002,217,40-60,0.1166
141,August,2002,218,0-20,0.1808
141,August,2002,218,40-60,0.1269
141,August,2002,219,0-20,0
141,August,2002,219,40-60,0.0292
141,August,2002,220,0-20,0
141,August,2002,220,40-60,0.0927
141,August,2002,221,0-20,0
141,August,2002,221,40-60,0.0185
141,August,2002,222,0-20,0.6025
141,August,2002,222,40-60,0.3175
141,August,2002,223,0-20,0.3544
141,August,2002,223,40-60,0.0254
141,August,2002,224,0-20,0
141,August,2002,224,40-60,0
141,August,2002,225,0-20,0.0106
141,August,2002,225,40-60,0.0188
141,August,2002,226,0-20,0.2
141,August,2002,226,40-60,0.0076
141,August,2002,227,0-20,0.2586
141,August,2002,227,40-60,0.0683
141,August,2002,228,0-20,0
141,August,2002,228,40-60,0.1273
141,August,2002,229,0-20,0.5481
141,August,2002,229,40-60,0.0642
141,August,2002,230,0-20,0
141,August,2002,230,40-60,0
141,August,2002,231,0-20,0.1125
141,August,2002,231,40-60,0.0991
141,August,2002,232,0-20,0
141,August,2002,232,40-60,0.3336
141,August,2002,233,0-20,0.4967
141,August,2002,233,40-60,0.1399
141,August,2002,234,0-20,0.4319
141,August,2002,234,40-60,0
141,August,2002,235,0-20,0.1567
141,August,2002,235,40-60,0.0388
141,August,2002,236,0-20,1.255
141,August,2002,236,40-60,0.0295
141,August,2002,237,0-20,2.0077
141,August,2002,237,40-60,0.4071
141,August,2002,238,0-20,0.6711
141,August,2002,238,40-60,0.024
141,August,2002,239,0-20,0
141,August,2002,239,40-60,0.0073
141,August,2002,240,0-20,0.3698
141,August,2002,240,40-60,0.0009
141,August,2002,241,0-20,0.3983
141,August,2002,241,40-60,0.0917
141,August,2002,242,0-20,0.377
141,August,2002,242,40-60,0.1066
141,August,2002,243,0-20,0.0168
141,August,2002,243,40-60,0.0415
141,August,2002,244,0-20,0.0934
141,August,2002,244,40-60,0.0245
141,August,2002,245,0-20,1.0615
141,August,2002,245,40-60,0.0864
141,August,2002,246,0-20,0.3138
141,August,2002,246,40-60,0.0632
141,August,2002,247,0-20,0.4032
141,August,2002,247,40-60,0.0168
141,August,2002,248,0-20,0.2356
141,August,2002,248,40-60,0.063
141,August,2002,249,0-20,0.3573
141,August,2002,249,40-60,0.1213
141,August,2002,250,0-20,0.0819
141,August,2002,250,40-60,0.0727
141,August,2002,251,0-20,0.1221
141,August,2002,251,40-60,0.0123
141,August,2002,252,0-20,0.231
141,August,2002,252,40-60,0.032
141,August,2002,253,0-20,0.3656
141,August,2002,253,40-60,0.1202
141,August,2002,254,0-20,0.2791
141,August,2002,254,40-60,0.007
141,August,2002,255,0-20,0.3778
141,August,2002,255,40-60,0.4331
141,August,2002,256,0-20,0.4188
141,August,2002,256,40-60,0
141,August,2002,257,0-20,0.7943
141,August,2002,257,40-60,0.0909
141,August,2002,258,0-20,0
141,August,2002,258,40-60,0.0204
141,August,2002,259,0-20,0
141,August,2002,259,40-60,0
141,August,2002,260,0-20,0.4987
141,August,2002,260,40-60,0.0837
141,August,2002,261,0-20,0.2909
141,August,2002,261,40-60,0.0637
141,August,2002,262,0-20,0.3447
141,August,2002,262,40-60,0.2056
141,August,2002,263,0-20,0.3584
141,August,2002,263,40-60,0.1938
141,August,2002,264,0-20,0.1561
141,August,2002,264,40-60,0
141,August,2002,265,0-20,0.6002
141,August,2002,265,40-60,0.1958
141,August,2002,266,0-20,1.5206
141,August,2002,266,40-60,0.1004
141,August,2002,267,0-20,0.1256
141,August,2002,267,40-60,0.1591
141,August,2002,268,0-20,0.1459
141,August,2002,268,40-60,0.0723
141,August,2002,269,0-20,0.3581
141,August,2002,269,40-60,0.1678
141,August,2002,270,0-20,0.0747
141,August,2002,270,40-60,0.0006
141,August,2002,271,0-20,0.6512
141,August,2002,271,40-60,0.0791
141,August,2002,272,0-20,0.3391
141,August,2002,272,40-60,0.0684
141,August,2002,273,0-20,0.0887
141,August,2002,273,40-60,0.0623
141,August,2002,274,0-20,0
141,August,2002,274,40-60,0.0062
141,August,2002,275,0-20,0.0223
141,August,2002,275,40-60,0.0574
141,August,2002,276,0-20,0.2928
141,August,2002,276,40-60,0.0481
141,August,2002,277,0-20,0
141,August,2002,277,40-60,0.1614
141,August,2002,278,0-20,0.6422
141,August,2002,278,40-60,0.888
141,August,2002,279,0-20,0.4512
141,August,2002,279,40-60,0.1424
141,August,2002,280,0-20,0.3869
141,August,2002,280,40-60,0.0495
141,August,2002,281,0-20,0
141,August,2002,281,40-60,0.091
141,August,2002,282,0-20,0.3645
141,August,2002,282,40-60,0.3083
141,August,2002,283,0-20,0.4527
141,August,2002,283,40-60,0.0874
141,August,2002,284,0-20,0.3918
141,August,2002,284,40-60,0.1671
141,August,2002,285,0-20,0.3475
141,August,2002,285,40-60,0.1199
141,August,2002,286,0-20,0.3684
141,August,2002,286,40-60,0.3344
141,August,2002,287,0-20,0.0426
141,August,2002,287,40-60,0.1703
141,August,2002,288,0-20,0.6733
141,August,2002,288,40-60,0.2206
141,August,2002,289,0-20,0.8673
141,August,2002,289,40-60,0.2257
141,August,2002,290,0-20,0.051
141,August,2002,290,40-60,0.1026
141,August,2002,291,0-20,0
141,August,2002,291,40-60,0
141,August,2002,292,0-20,0.3072
141,August,2002,292,40-60,0.0687
141,August,2002,293,0-20,0.4276
141,August,2002,293,40-60,0.0924
141,August,2002,294,0-20,0.4301
141,August,2002,294,40-60,0.0113
141,August,2002,295,0-20,0.1826
141,August,2002,295,40-60,0.0664
141,August,2002,296,0-20,0.536
141,August,2002,296,40-60,0.0044
141,August,2002,297,0-20,0.604
141,August,2002,297,40-60,0.1363
141,August,2002,298,0-20,0.4723
141,August,2002,298,40-60,0.3593
141,August,2002,299,0-20,0.612
141,August,2002,299,40-60,0
141,August,2002,300,0-20,0.3853
141,August,2002,300,40-60,0.1932
141,August,2002,301,0-20,0
141,August,2002,301,40-60,0.1246
141,August,2002,302,0-20,0
141,August,2002,302,40-60,0.0715
141,August,2002,303,0-20,0.2271
141,August,2002,303,40-60,0.0023
141,August,2002,304,0-20,0.4635
141,August,2002,304,40-60,0
141,August,2002,305,0-20,0.6159
141,August,2002,305,40-60,0.1884
141,August,2002,306,0-20,0
141,August,2002,306,40-60,0.0418
141,August,2002,307,0-20,0
141,August,2002,307,40-60,0
141,August,2002,308,0-20,0.2046
141,August,2002,308,40-60,0.0665
141,August,2002,309,0-20,0.2785
141,August,2002,309,40-60,0
141,August,2002,310,0-20,0.6551
141,August,2002,310,40-60,0.1121
141,August,2002,311,0-20,0.1412
141,August,2002,311,40-60,0.0432
141,August,2002,312,0-20,0.2742
141,August,2002,312,40-60,0.0272
141,August,2002,313,0-20,0.1673
141,August,2002,313,40-60,0.0293
141,August,2002,314,0-20,0
141,August,2002,314,40-60,0
141,August,2002,315,0-20,0.0528
141,August,2002,315,40-60,0.0337
141,August,2002,316,0-20,0.4968
141,August,2002,316,40-60,0.0796
141,August,2002,317,0-20,0.3214
141,August,2002,317,40-60,0.0003
141,August,2002,318,0-20,0.4572
141,August,2002,318,40-60,0.0638
141,August,2002,319,0-20,0.0538
141,August,2002,319,40-60,0.0484
141,August,2002,320,0-20,0.2519
141,August,2002,320,40-60,0.0546
141,August,2002,321,0-20,0.5026
141,August,2002,321,40-60,0.058
141,August,2002,322,0-20,0.3094
141,August,2002,322,40-60,0.1098
141,August,2002,323,0-20,0.6084
141,August,2002,323,40-60,0.1598
