plot	location	block	composition	species.richness	functional.richness	legumes	layer.top	layer.bottom	layer.thickness	midpoint	biomass	density
R5P027	5	1	9	1	1	No	15	5	0.1	10	182.8	1828
R5P027	5	1	9	1	1	No	50	15	0.35	32.5	362.4	1035.43
R5P027	5	1	9	1	1	No	61	50	0.11	55.5	16	145.45
R5P003	5	1	108	1	1	No	15	5	0.1	10	307.6	3076
R5P003	5	1	108	1	1	No	50	15	0.35	32.5	114	325.71
R5P025	5	1	109	1	1	No	15	5	0.1	10	185.6	1856
R5P025	5	1	109	1	1	No	50	15	0.35	32.5	306	874.29
R5P020	5	1	110	1	1	Yes	15	5	0.1	10	233.2	2332
R5P020	5	1	110	1	1	Yes	50	15	0.35	32.5	255.2	729.14
R5P026	5	1	111	1	1	No	15	5	0.1	10	237.6	2376
R5P026	5	1	111	1	1	No	50	15	0.35	32.5	389.2	1112
R5P026	5	1	111	1	1	No	100	50	0.5	75	116	232
R5P011	5	1	112	1	1	No	15	5	0.1	10	152	1520
R5P011	5	1	112	1	1	No	50	15	0.35	32.5	366.4	1046.86
R5P013	5	1	113	1	1	No	15	5	0.1	10	78.8	788
R5P013	5	1	113	1	1	No	50	15	0.35	32.5	210.8	602.29
R5P013	5	1	113	1	1	No	82	50	0.32	66	49.6	155
R5P023	5	1	114	2	1	No	15	5	0.1	10	207.6	2076
R5P023	5	1	114	2	1	No	50	15	0.35	32.5	509.2	1454.86
R5P023	5	1	114	2	1	No	61	50	0.11	55.5	103.6	941.82
R5P032	5	1	115	2	1	No	15	5	0.1	10	180.4	1804
R5P032	5	1	115	2	1	No	50	15	0.35	32.5	575.6	1644.57
R5P016	5	1	116	2	2	Yes	15	5	0.1	10	379.6	3796
R5P016	5	1	116	2	2	Yes	50	15	0.35	32.5	858	2451.43
R5P016	5	1	116	2	2	Yes	77	50	0.27	63.5	96.8	358.52
R5P004	5	1	117	2	2	Yes	15	5	0.1	10	370	3700
R5P004	5	1	117	2	2	Yes	50	15	0.35	32.5	579.2	1654.86
R5P004	5	1	117	2	2	Yes	66	50	0.16	58	17.6	110
R5P008	5	1	118	2	2	No	15	5	0.1	10	193.2	1932
R5P008	5	1	118	2	2	No	50	15	0.35	32.5	552.4	1578.29
R5P008	5	1	118	2	2	No	60	50	0.1	55	82	820
R5P018	5	1	119	2	2	No	15	5	0.1	10	115.6	1156
R5P018	5	1	119	2	2	No	50	15	0.35	32.5	258	737.14
R5P018	5	1	119	2	2	No	74	50	0.24	62	79.6	331.67
R5P012	5	1	120	2	2	Yes	15	5	0.1	10	133.6	1336
R5P012	5	1	120	2	2	Yes	50	15	0.35	32.5	374.8	1070.86
R5P012	5	1	120	2	2	Yes	101	50	0.51	75.5	68.4	134.12
R5P024	5	1	121	2	2	Yes	15	5	0.1	10	187.2	1872
R5P024	5	1	121	2	2	Yes	50	15	0.35	32.5	434	1240
R5P024	5	1	121	2	2	Yes	56	50	0.06	53	112.8	1880
R5P033	5	1	122	3	3	Yes	15	5	0.1	10	210	2100
R5P033	5	1	122	3	3	Yes	50	15	0.35	32.5	337.2	963.43
R5P033	5	1	122	3	3	Yes	63	50	0.13	56.5	53.2	409.23
R5P037	5	1	123	3	3	Yes	15	5	0.1	10	304	3040
R5P037	5	1	123	3	3	Yes	50	15	0.35	32.5	672.4	1921.14
R5P037	5	1	123	3	3	Yes	74	50	0.24	62	118.8	495
R5P015	5	1	124	4	1	No	15	5	0.1	10	197.6	1976
R5P015	5	1	124	4	1	No	50	15	0.35	32.5	473.2	1352
R5P015	5	1	124	4	1	No	69	50	0.19	59.5	88.8	467.37
R5P038	5	1	124	4	1	No	15	5	0.1	10	166	1660
R5P038	5	1	124	4	1	No	50	15	0.35	32.5	432	1234.29
R5P038	5	1	124	4	1	No	60	50	0.1	55	132.8	1328
R5P035	5	1	125	4	2	Yes	15	5	0.1	10	254	2540
R5P035	5	1	125	4	2	Yes	50	15	0.35	32.5	463.6	1324.57
R5P035	5	1	125	4	2	Yes	72	50	0.22	61	136	618.18
R5P019	5	1	126	4	2	Yes	15	5	0.1	10	322.4	3224
R5P019	5	1	126	4	2	Yes	50	15	0.35	32.5	515.6	1473.14
R5P019	5	1	126	4	2	Yes	66	50	0.16	58	37.6	235
R5P006	5	1	127	4	3	Yes	15	5	0.1	10	206.8	2068
R5P006	5	1	127	4	3	Yes	50	15	0.35	32.5	467.6	1336
R5P006	5	1	127	4	3	Yes	84	50	0.34	67	264.8	778.82
R5P031	5	1	128	4	3	Yes	15	5	0.1	10	290	2900
R5P031	5	1	128	4	3	Yes	50	15	0.35	32.5	359.2	1026.29
R5P031	5	1	128	4	3	Yes	69	50	0.19	59.5	1.2	6.32
R5P036	5	1	129	4	2	No	15	5	0.1	10	244.8	2448
R5P036	5	1	129	4	2	No	50	15	0.35	32.5	692.4	1978.29
R5P036	5	1	129	4	2	No	76	50	0.26	63	119.2	458.46
R5P014	5	1	130	4	2	No	15	5	0.1	10	231.6	2316
R5P014	5	1	130	4	2	No	50	15	0.35	32.5	413.2	1180.57
R5P014	5	1	130	4	2	No	64	50	0.14	57	41.6	297.14
R5P007	5	1	131	4	2	Yes	15	5	0.1	10	248	2480
R5P007	5	1	131	4	2	Yes	50	15	0.35	32.5	588.4	1681.14
R5P007	5	1	131	4	2	Yes	75	50	0.25	62.5	188.4	753.6
R5P022	5	1	132	4	2	Yes	15	5	0.1	10	180.4	1804
R5P022	5	1	132	4	2	Yes	50	15	0.35	32.5	524	1497.14
R5P022	5	1	132	4	2	Yes	59	50	0.09	54.5	151.6	1684.44
R5P028	5	1	133	8	3	Yes	15	5	0.1	10	199.2	1992
R5P028	5	1	133	8	3	Yes	50	15	0.35	32.5	459.2	1312
R5P028	5	1	133	8	3	Yes	76	50	0.26	63	146.4	563.08
R5P030	5	1	134	8	3	Yes	15	5	0.1	10	229.2	2292
R5P030	5	1	134	8	3	Yes	50	15	0.35	32.5	434.8	1242.29
R5P030	5	1	134	8	3	Yes	71	50	0.21	60.5	142.8	680
R5P009	5	1	135	8	2	No	15	5	0.1	10	194.8	1948
R5P009	5	1	135	8	2	No	50	15	0.35	32.5	448.4	1281.14
R5P009	5	1	135	8	2	No	88	50	0.38	69	145.2	382.11
R5P029	5	1	135	8	2	No	15	5	0.1	10	244.8	2448
R5P029	5	1	135	8	2	No	50	15	0.35	32.5	607.2	1734.86
R5P029	5	1	135	8	2	No	85	50	0.35	67.5	168.4	481.14
R5P021	5	1	136	8	2	Yes	15	5	0.1	10	166	1660
R5P021	5	1	136	8	2	Yes	50	15	0.35	32.5	527.6	1507.43
R5P021	5	1	136	8	2	Yes	74	50	0.24	62	161.6	673.33
R5P041	5	2	1	1	1	No	15	5	0.1	10	115.2	1152
R5P041	5	2	1	1	1	No	50	15	0.35	32.5	271.2	774.86
R5P041	5	2	1	1	1	No	53	50	0.03	51.5	42	1400
R5P072	5	2	5	1	1	No	15	5	0.1	10	268.4	2684
R5P072	5	2	5	1	1	No	50	15	0.35	32.5	452.8	1293.71
R5P072	5	2	5	1	1	No	83	50	0.33	66.5	239.2	724.85
R5P060	5	2	7	1	1	Yes	15	5	0.1	10	194	1940
R5P060	5	2	7	1	1	Yes	50	15	0.35	32.5	6	17.14
R5P063	5	2	9	1	1	No	15	5	0.1	10	194	1940
R5P063	5	2	9	1	1	No	50	15	0.35	32.5	266	760
R5P063	5	2	9	1	1	No	59	50	0.09	54.5	41.2	457.78
R5P071	5	2	108	1	1	No	15	5	0.1	10	413.6	4136
R5P071	5	2	108	1	1	No	50	15	0.35	32.5	504.4	1441.14
R5P071	5	2	108	1	1	No	73	50	0.23	61.5	14	60.87
R5P074	5	2	109	1	1	No	15	5	0.1	10	318.8	3188
R5P074	5	2	109	1	1	No	50	15	0.35	32.5	389.2	1112
R5P067	5	2	110	1	1	Yes	15	5	0.1	10	312	3120
R5P067	5	2	110	1	1	Yes	50	15	0.35	32.5	142.8	408
R5P043	5	2	111	1	1	No	15	5	0.1	10	230.8	2308
R5P043	5	2	111	1	1	No	50	15	0.35	32.5	228.4	652.57
R5P043	5	2	111	1	1	No	96	50	0.46	73	30	65.22
R5P070	5	2	112	1	1	No	15	5	0.1	10	126.8	1268
R5P070	5	2	112	1	1	No	50	15	0.35	32.5	87.2	249.14
R5P076	5	2	113	1	1	No	15	5	0.1	10	68.8	688
R5P076	5	2	113	1	1	No	50	15	0.35	32.5	122	348.57
R5P076	5	2	113	1	1	No	70	50	0.2	60	18.8	94
R5P048	5	2	114	2	1	No	15	5	0.1	10	303.2	3032
R5P048	5	2	114	2	1	No	50	15	0.35	32.5	460	1314.29
R5P048	5	2	114	2	1	No	60	50	0.1	55	128	1280
R5P068	5	2	115	2	1	No	15	5	0.1	10	198	1980
R5P068	5	2	115	2	1	No	50	15	0.35	32.5	462	1320
R5P068	5	2	115	2	1	No	77	50	0.27	63.5	134	496.3
R5P065	5	2	116	2	2	Yes	15	5	0.1	10	262	2620
R5P065	5	2	116	2	2	Yes	50	15	0.35	32.5	446.4	1275.43
R5P065	5	2	116	2	2	Yes	81	50	0.31	65.5	294	948.39
R5P073	5	2	117	2	2	Yes	15	5	0.1	10	422	4220
R5P073	5	2	117	2	2	Yes	50	15	0.35	32.5	498	1422.86
R5P073	5	2	117	2	2	Yes	73	50	0.23	61.5	8.8	38.26
R5P061	5	2	118	2	2	No	15	5	0.1	10	215.2	2152
R5P061	5	2	118	2	2	No	50	15	0.35	32.5	532	1520
R5P061	5	2	118	2	2	No	61	50	0.11	55.5	138.4	1258.18
R5P049	5	2	119	2	2	No	15	5	0.1	10	133.6	1336
R5P049	5	2	119	2	2	No	50	15	0.35	32.5	278.4	795.43
R5P049	5	2	119	2	2	No	76	50	0.26	63	86.4	332.31
R5P053	5	2	120	2	2	Yes	15	5	0.1	10	183.6	1836
R5P053	5	2	120	2	2	Yes	50	15	0.35	32.5	402.4	1149.71
R5P053	5	2	120	2	2	Yes	100	50	0.5	75	75.6	151.2
R5P062	5	2	121	2	2	Yes	15	5	0.1	10	229.2	2292
R5P062	5	2	121	2	2	Yes	50	15	0.35	32.5	405.6	1158.86
R5P062	5	2	121	2	2	Yes	57	50	0.07	53.5	94.8	1354.29
R5P044	5	2	122	3	3	Yes	15	5	0.1	10	193.6	1936
R5P044	5	2	122	3	3	Yes	50	15	0.35	32.5	346	988.57
R5P050	5	2	123	3	3	Yes	15	5	0.1	10	353.2	3532
R5P050	5	2	123	3	3	Yes	50	15	0.35	32.5	620	1771.43
R5P050	5	2	123	3	3	Yes	78	50	0.28	64	85.6	305.71
R5P066	5	2	124	4	1	No	15	5	0.1	10	253.2	2532
R5P066	5	2	124	4	1	No	50	15	0.35	32.5	387.6	1107.43
R5P066	5	2	124	4	1	No	68	50	0.18	59	146.4	813.33
R5P069	5	2	124	4	1	No	15	5	0.1	10	178.8	1788
R5P069	5	2	124	4	1	No	50	15	0.35	32.5	308.4	881.14
R5P069	5	2	124	4	1	No	68	50	0.18	59	155.6	864.44
R5P042	5	2	125	4	2	Yes	15	5	0.1	10	246.8	2468
R5P042	5	2	125	4	2	Yes	50	15	0.35	32.5	626.4	1789.71
R5P042	5	2	125	4	2	Yes	69	50	0.19	59.5	123.2	648.42
R5P075	5	2	126	4	2	Yes	15	5	0.1	10	321.6	3216
R5P075	5	2	126	4	2	Yes	50	15	0.35	32.5	388.8	1110.86
R5P075	5	2	126	4	2	Yes	71	50	0.21	60.5	159.6	760
R5P056	5	2	127	4	3	Yes	15	5	0.1	10	239.2	2392
R5P056	5	2	127	4	3	Yes	50	15	0.35	32.5	433.6	1238.86
R5P056	5	2	127	4	3	Yes	78	50	0.28	64	171.2	611.43
R5P064	5	2	128	4	3	Yes	15	5	0.1	10	387.2	3872
R5P064	5	2	128	4	3	Yes	50	15	0.35	32.5	426.4	1218.29
R5P064	5	2	128	4	3	Yes	85	50	0.35	67.5	48	137.14
R5P055	5	2	129	4	2	No	15	5	0.1	10	246	2460
R5P055	5	2	129	4	2	No	50	15	0.35	32.5	607.6	1736
R5P055	5	2	129	4	2	No	79	50	0.29	64.5	178.8	616.55
R5P059	5	2	130	4	2	No	15	5	0.1	10	272	2720
R5P059	5	2	130	4	2	No	50	15	0.35	32.5	383.6	1096
R5P059	5	2	130	4	2	No	67	50	0.17	58.5	49.2	289.41
R5P047	5	2	131	4	2	Yes	15	5	0.1	10	261.2	2612
R5P047	5	2	131	4	2	Yes	50	15	0.35	32.5	563.2	1609.14
R5P047	5	2	131	4	2	Yes	63	50	0.13	56.5	158	1215.38
