Country,ID_Plot,Species,tree.id,P_Species_richness,P_Sha_st_focsp,P_Sha_ind_focsp,P_Compo,FxnGr,MPD,sq.MPD,Latitude,mildew,m.healthy,m.total,spots,s.healthy,s.total,rust.current,cast.current,healthy.current,ndl.tot.current,OtherFungi,OtherFungi.healthy,OtherFungi.total,damage.foliage,healthy.foliage,total.foliage
Spain,SPA19,PINSYL,SPA19_54,1,0,0,Ps,Conifer,0,0,40.7,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA20,PINSYL,SPA20_2,1,0,0,Ps,Conifer,0,0,40.7,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA20,PINSYL,SPA20_23,1,0,0,Ps,Conifer,0,0,40.7,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA20,PINSYL,SPA20_3,1,0,0,Ps,Conifer,0,0,40.7,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA20,PINSYL,SPA20_4,1,0,0,Ps,Conifer,0,0,40.7,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA20,PINSYL,SPA20_61,1,0,0,Ps,Conifer,0,0,40.7,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA20,PINSYL,SPA20_62,1,0,0,Ps,Conifer,0,0,40.7,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA21,PINNIG,SPA21_25,2,0.682158457,0.682908105,PnPs,Conifer,64.986802,8.061439202,40.71,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA21,PINNIG,SPA21_64,2,0.682158457,0.682908105,PnPs,Conifer,64.986802,8.061439202,40.71,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA21,PINNIG,SPA21_54,2,0.682158457,0.682908105,PnPs,Conifer,64.986802,8.061439202,40.71,0,0,0,0,0,0,0,0,19,19,0,0,0,0,19,19
Spain,SPA21,PINSYL,SPA21_50,2,0.682158457,0.682908105,PnPs,Conifer,64.986802,8.061439202,40.71,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA21,PINSYL,SPA21_62,2,0.682158457,0.682908105,PnPs,Conifer,64.986802,8.061439202,40.71,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA21,PINSYL,SPA21_29,2,0.682158457,0.682908105,PnPs,Conifer,64.986802,8.061439202,40.71,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA22,PINNIG,SPA22_47,2,0.68756601,0.656166003,PnPs,Conifer,64.986802,8.061439202,40.72,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA22,PINNIG,SPA22_51,2,0.68756601,0.656166003,PnPs,Conifer,64.986802,8.061439202,40.72,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA22,PINNIG,SPA22_8,2,0.68756601,0.656166003,PnPs,Conifer,64.986802,8.061439202,40.72,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA22,PINSYL,SPA22_1,2,0.68756601,0.656166003,PnPs,Conifer,64.986802,8.061439202,40.72,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA22,PINSYL,SPA22_3,2,0.68756601,0.656166003,PnPs,Conifer,64.986802,8.061439202,40.72,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA22,PINSYL,SPA22_41,2,0.68756601,0.656166003,PnPs,Conifer,64.986802,8.061439202,40.72,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA23,PINNIG,SPA23_10,2,0.840287282,1.030455168,PnPs,Conifer,133.0115929,10.08860879,40.72,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA23,PINNIG,SPA23_33,2,0.840287282,1.030455168,PnPs,Conifer,133.0115929,10.08860879,40.72,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA23,PINNIG,SPA23_5,2,0.840287282,1.030455168,PnPs,Conifer,133.0115929,10.08860879,40.72,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA23,PINSYL,SPA23_34,2,0.840287282,1.030455168,PnPs,Conifer,112.165286,9.467379399,40.72,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA23,PINSYL,SPA23_41,2,0.840287282,1.030455168,PnPs,Conifer,112.165286,9.467379399,40.72,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA23,PINSYL,SPA23_47,2,0.840287282,1.030455168,PnPs,Conifer,112.165286,9.467379399,40.72,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA24,PINNIG,SPA24_21,4,1.352516935,1.035792473,PnPsQfQi,Conifer,420.7380735,18.66298826,40.68,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA24,PINNIG,SPA24_50,4,1.352516935,1.035792473,PnPsQfQi,Conifer,420.7380735,18.66298826,40.68,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA24,PINNIG,SPA24_53,4,1.352516935,1.035792473,PnPsQfQi,Conifer,420.7380735,18.66298826,40.68,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA24,PINSYL,SPA24_38,4,1.352516935,1.035792473,PnPsQfQi,Conifer,435.7698174,19.11094103,40.68,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA24,PINSYL,SPA24_23,4,1.352516935,1.035792473,PnPsQfQi,Conifer,435.7698174,19.11094103,40.68,0,0,0,0,0,0,0,0,19,19,0,0,0,0,19,19
Spain,SPA24,PINSYL,SPA24_58,4,1.352516935,1.035792473,PnPsQfQi,Conifer,435.7698174,19.11094103,40.68,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Spain,SPA24,QUEFAG,SPA24_12a,4,1.352516935,1.035792473,PnPsQfQi,Broadleaved,518.3578599,21.31167026,40.68,0,0,0,0,60,60,0,0,0,0,0,60,60,0,60,60
Spain,SPA24,QUEFAG,SPA24_19,4,1.352516935,1.035792473,PnPsQfQi,Broadleaved,518.3578599,21.31167026,40.68,0,0,0,0,60,60,0,0,0,0,0,60,60,0,60,60
Spain,SPA24,QUEFAG,SPA24_25,4,1.352516935,1.035792473,PnPsQfQi,Broadleaved,518.3578599,21.31167026,40.68,0,0,0,0,60,60,0,0,0,0,0,60,60,0,60,60
Spain,SPA24,QUEILE,SPA24_28,4,1.352516935,1.035792473,PnPsQfQi,Broadleaved,433.1776489,18.60474666,40.68,0,0,0,0,60,60,0,0,0,0,0,60,60,0,60,60
Spain,SPA24,QUEILE,SPA24_56,4,1.352516935,1.035792473,PnPsQfQi,Broadleaved,433.1776489,18.60474666,40.68,0,0,0,0,60,60,0,0,0,0,0,60,60,0,60,60
