#  Litter decomposition data published in Seidelmann et al.,,,,,,
#  Dataset owners: Katrin N. Seidelmann, Michael Scherer-Lorenzen , Pascal A. Niklaus,,,,
#  Contributions of Katherina A. Pietsch to microclimate data,,,,,,
#  Basic plot level data presenting the experimental design of the BEF-China experiment were obtained from the cited ,,,,,,
#  datasets prepared by Helge Bruelheide, Karsten Schmidt, Karin Nadrowski, Gunnar Seidler,,,
#,,,,,,
#  Column description:,,,,,,
#  site: experimental site (A or B),,,,,,
#  plot: experimental plot (A/C32...),,,,,,
#  subplot: subplot (S1, S2 or S3),,,,,
#  litter_sp: litter species (Schima superba (Schi), Pinus massoniana (Pin) or Osmanthus fragrans (Osm)),,,,,
#  subplot_k: decomposition rate constant k per day (0.001546549, ....),,,,,
#  plot_div: number of tree species planted (0,1,2,4,8,16, 24)
#  plot_composition: tree species mixture at the plot level (CaHe|NySi),,,,,,
#  subplot_shape: subplot  microrelief (linear scale ranging from 1 [strongly concave] to 5 [strongly convex]),,,,,,
#  subplot_GRA_NS: subplot north-south gradient,,,,,,
#  subplot_GRA_EW: subplot east-west gradient,,,,,,
#  subplot_div: number of tree species around subplot position (0-4),,,,,,
#  mean_tree_height: mean height of trees around subplot position [m],,,,,,
#  subplot_composition: tree species mixture around subplot position (CaHe/NySi, ...),,,,,
#  soil_moist_mean: mean annual soil moisture [cm3/cm3],,,,,,
#  air_temp_mean: mean annual air temperature [°C],,,,,,
#  air_temp_ampl: mean daily air temperature amplitude [°C],,,,,,
#  air_temp_ampl_ann: mean annual air temperature amplitude [°C],,,,,,
#  air_hum_mean: mean annual air humidity [%];,,,,,,
#  plot_GRA_NS: plot north-south gradient,,,,,,
#  plot_GRA_EW: plot east-west gradient,,,,,,
#  plot_altitude [m],,,,,,
#  plot_potential_solar_radiation [kWh/m²],,,,,,
#,,,,,,
#,,,,,,
site;plot;subplot;litter_sp;subplot_k;plot_div;plot_composition;subplot_shape;subplot_GRA_NS;subplot_GRA_EW;subplot_div;mean_tree_height;subplot_composition;soil_moist_mean;air_temp_mean; air_temp_ampl; air_temp_ampl_ann; air_hum_mean;GRA_NS_plot;GRA_EW_plot;plot_altitude;plot_potential_solar_radiation,,,,,,
A;U10;S2;Osm;4.82331075;16;CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu;3;-0.673638502;-0.272167621;4;4.5;CaHe/ScSu/LiFo/QuSe;NA;NA;NA;NA;NA;-0.467180831;-0.435653173;241.64;1457100.05,,,,,,
A;U10;S2;Pin;2.48907005;16;CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu;3;-0.673638502;-0.272167621;4;4.5;CaHe/ScSu/LiFo/QuSe;NA;NA;NA;NA;NA;-0.467180831;-0.435653173;241.64;1457100.05,,,,,,
A;U15;S1;Schi;3.7276866;4;CyGl|QuFa|RhCh|ScSu;3;0.59380967;0.371053463;2;4.25;CyGl/RhCh;NA;NA;NA;NA;NA;0.563619333;-0.394650506;246.66;1106379.5,,,,,,
A;U15;S1;Pin;2.97571725;4;CyGl|QuFa|RhCh|ScSu;3;0.59380967;0.371053463;2;4.25;CyGl/RhCh;NA;NA;NA;NA;NA;0.563619333;-0.394650506;246.66;1106379.5,,,,,,
A;U15;S1;Osm;6.05325855;4;CyGl|QuFa|RhCh|ScSu;3;0.59380967;0.371053463;2;4.25;CyGl/RhCh;NA;NA;NA;NA;NA;0.563619333;-0.394650506;246.66;1106379.5,,,,,,
A;U15;S2;Pin;4.10562585;4;CyGl|QuFa|RhCh|ScSu;3;0.606308062;-0.151169578;2;2;RhCh/QuFa;NA;NA;NA;NA;NA;0.563619333;-0.394650506;246.66;1106379.5,,,,,,
A;U15;S2;Osm;5.10628065;4;CyGl|QuFa|RhCh|ScSu;3;0.606308062;-0.151169578;2;2;RhCh/QuFa;NA;NA;NA;NA;NA;0.563619333;-0.394650506;246.66;1106379.5,,,,,,
A;U15;S3;Osm;5.98162365;4;CyGl|QuFa|RhCh|ScSu;3;0.363338297;0.44868543;2;2;ScSu/CyGl;NA;NA;NA;NA;NA;0.563619333;-0.394650506;246.66;1106379.5,,,,,,
A;U15;S2;Schi;3.913092;4;CyGl|QuFa|RhCh|ScSu;3;0.606308062;-0.151169578;2;2;RhCh/QuFa;NA;NA;NA;NA;NA;0.563619333;-0.394650506;246.66;1106379.5,,,,,,
A;U15;S3;Pin;1.18552;4;CyGl|QuFa|RhCh|ScSu;3;0.363338297;0.44868543;2;2;ScSu/CyGl;NA;NA;NA;NA;NA;0.563619333;-0.394650506;246.66;1106379.5,,,,,,
A;U15;S3;Schi;2.56275625;4;CyGl|QuFa|RhCh|ScSu;3;0.363338297;0.44868543;2;2;ScSu/CyGl;NA;NA;NA;NA;NA;0.563619333;-0.394650506;246.66;1106379.5,,,,,,
A;W12/X12;S3;Osm;4.283421;4;CaEy|CyMy|KoBi|LiGl;2;-0.300706414;-0.783366992;1;2.5;KoBi;NA;NA;NA;NA;NA;-0.294937543;-0.578847521;241.92;1318773.73,,,,,,
A;W12/X12;S3;Schi;5.0115522;4;CaEy|CyMy|KoBi|LiGl;2;-0.300706414;-0.783366992;1;2.5;KoBi;NA;NA;NA;NA;NA;-0.294937543;-0.578847521;241.92;1318773.73,,,,,,
A;W12/X12;S2;Schi;4.0722612;4;CaEy|CyMy|KoBi|LiGl;3;-0.580498358;-0.391551086;0;0;bare;18.29;17.13110138;10.38325137;24.09804234;84.77771323;-0.294937543;-0.578847521;241.92;1318773.73,,,,,,
A;W12/X12;S1;Osm;5.33701905;4;CaEy|CyMy|KoBi|LiGl;2;0.014644308;-0.838971832;1;1.25;CuLa/CyMy;NA;NA;NA;NA;NA;-0.294937543;-0.578847521;241.92;1318773.73,,,,,,
A;W12/X12;S3;Pin;2.99031725;4;CaEy|CyMy|KoBi|LiGl;2;-0.300706414;-0.783366992;1;2.5;KoBi;NA;NA;NA;NA;NA;-0.294937543;-0.578847521;241.92;1318773.73,,,,,,
A;W12/X12;S2;Osm;5.40206205;4;CaEy|CyMy|KoBi|LiGl;3;-0.580498358;-0.391551086;0;0;bare;18.29;17.13110138;10.38325137;24.09804234;84.77771323;-0.294937543;-0.578847521;241.92;1318773.73,,,,,,
A;W12/X12;S2;Pin;3.56302415;4;CaEy|CyMy|KoBi|LiGl;3;-0.580498358;-0.391551086;0;0;bare;18.29;17.13110138;10.38325137;24.09804234;84.77771323;-0.294937543;-0.578847521;241.92;1318773.73,,,,,,
A;W12/X12;S1;Pin;3.5681962;4;CaEy|CyMy|KoBi|LiGl;2;0.014644308;-0.838971832;1;1.25;CuLa/CyMy;NA;NA;NA;NA;NA;-0.294937543;-0.578847521;241.92;1318773.73,,,,,,
A;W13;S2;Osm;6.0593431;1;SaSe;4;1.287625919;-0.321041199;1;2.5;SaSe;NA;NA;NA;NA;NA;0.285770555;-0.585916468;241.42;1220643.87,,,,,,
A;W13;S2;Pin;4.46445005;1;SaSe;4;1.287625919;-0.321041199;1;2.5;SaSe;NA;NA;NA;NA;NA;0.285770555;-0.585916468;241.42;1220643.87,,,,,,
A;W13;S3;Schi;5.42170635;1;SaSe;3;0.145708122;-0.826351822;1;4;SaSe;NA;NA;NA;NA;NA;0.285770555;-0.585916468;241.42;1220643.87,,,,,,
A;W13;S3;Pin;2.9852985;1;SaSe;3;0.145708122;-0.826351822;1;4;SaSe;NA;NA;NA;NA;NA;0.285770555;-0.585916468;241.42;1220643.87,,,,,,
A;W13;S3;Osm;5.10817135;1;SaSe;3;0.145708122;-0.826351822;1;4;SaSe;NA;NA;NA;NA;NA;0.285770555;-0.585916468;241.42;1220643.87,,,,,,
A;W13;S1;Osm;6.9052087;1;SaSe;3;0.703728164;-0.457006413;1;2.25;SaSe;NA;NA;NA;NA;NA;0.285770555;-0.585916468;241.42;1220643.87,,,,,,
A;W13;S2;Schi;5.3798445;1;SaSe;4;1.287625919;-0.321041199;1;2.5;SaSe;NA;NA;NA;NA;NA;0.285770555;-0.585916468;241.42;1220643.87,,,,,,
A;W13;S1;Schi;5.5900699;1;SaSe;3;0.703728164;-0.457006413;1;2.25;SaSe;NA;NA;NA;NA;NA;0.285770555;-0.585916468;241.42;1220643.87,,,,,,
A;W13;S1;Pin;3.3381367;1;SaSe;3;0.703728164;-0.457006413;1;2.25;SaSe;NA;NA;NA;NA;NA;0.285770555;-0.585916468;241.42;1220643.87,,,,,,
A;W14;S2;Osm;5.3708436;1;NySi;4;0.029284155;-0.838588474;1;4.75;NySi;18.16;17.15246163;9.617551913;23.95541532;83.7195674;0.215214883;-0.591298032;247.3;1220476.84,,,,,,
A;W14;S3;Schi;2.94596245;1;NySi;3;0.224513988;-0.690983006;1;5.25;NySi;NA;NA;NA;NA;NA;0.215214883;-0.591298032;247.3;1220476.84,,,,,,
A;W14;S2;Schi;5.1422441;1;NySi;4;0.029284155;-0.838588474;1;4.75;NySi;18.16;17.15246163;9.617551913;23.95541532;83.7195674;0.215214883;-0.591298032;247.3;1220476.84,,,,,,
A;W14;S3;Pin;2.1320818;1;NySi;3;0.224513988;-0.690983006;1;5.25;NySi;NA;NA;NA;NA;NA;0.215214883;-0.591298032;247.3;1220476.84,,,,,,
A;W14;S3;Osm;5.40260225;1;NySi;3;0.224513988;-0.690983006;1;5.25;NySi;NA;NA;NA;NA;NA;0.215214883;-0.591298032;247.3;1220476.84,,,,,,
A;W14;S2;Pin;1.8410746;1;NySi;4;0.029284155;-0.838588474;1;4.75;NySi;18.16;17.15246163;9.617551913;23.95541532;83.7195674;0.215214883;-0.591298032;247.3;1220476.84,,,,,,
B;D29;S3;Osm;5.71340705;1;MeFl;4;-0.031722096;-0.362585218;0;0;bare;NA;NA;NA;NA;NA;0.646651764;-0.114022153;157.75;961247.01,,,,,,
B;D29;S1;Pin;2.30365735;1;MeFl;4;0.237363305;0.351905571;0;0;bare;NA;NA;NA;NA;NA;0.646651764;-0.114022153;157.75;961247.01,,,,,,
B;D29;S2;Schi;3.52323915;1;MeFl;4;0.683561779;0.976227392;0;0;bare;21.91;16.82969923;9.142423497;23.67385013;86.23464031;0.646651764;-0.114022153;157.75;961247.01,,,,,,
B;D29;S3;Pin;2.89722035;1;MeFl;4;-0.031722096;-0.362585218;0;0;bare;NA;NA;NA;NA;NA;0.646651764;-0.114022153;157.75;961247.01,,,,,,
B;D29;S2;Pin;2.2305442;1;MeFl;4;0.683561779;0.976227392;0;0;bare;21.91;16.82969923;9.142423497;23.67385013;86.23464031;0.646651764;-0.114022153;157.75;961247.01,,,,,,
B;D29;S1;Osm;4.79649785;1;MeFl;4;0.237363305;0.351905571;0;0;bare;NA;NA;NA;NA;NA;0.646651764;-0.114022153;157.75;961247.01,,,,,,
B;D29;S2;Osm;5.5399554;1;MeFl;4;0.683561779;0.976227392;0;0;bare;21.91;16.82969923;9.142423497;23.67385013;86.23464031;0.646651764;-0.114022153;157.75;961247.01,,,,,,
B;D29;S3;Schi;3.8644229;1;MeFl;4;-0.031722096;-0.362585218;0;0;bare;NA;NA;NA;NA;NA;0.646651764;-0.114022153;157.75;961247.01,,,,,,
B;D29;S1;Schi;3.4852536;1;MeFl;4;0.237363305;0.351905571;0;0;bare;NA;NA;NA;NA;NA;0.646651764;-0.114022153;157.75;961247.01,,,,,,
B;F25;S1;Osm;5.1548439;8;AlFo|BeLu|CaFa|ElCh|MaLe|MaTh|MaYu|QuPh;2;0.036646031;0.699247928;2;1.75;AlFo/QuPh;NA;NA;NA;NA;NA;0.376641458;0.433276434;155.16;1196098.65,,,,,,
B;F25;S1;Pin;0.6469698;8;AlFo|BeLu|CaFa|ElCh|MaLe|MaTh|MaYu|QuPh;2;0.036646031;0.699247928;2;1.75;AlFo/QuPh;NA;NA;NA;NA;NA;0.376641458;0.433276434;155.16;1196098.65,,,,,,
B;F25;S1;Schi;3.64216345;8;AlFo|BeLu|CaFa|ElCh|MaLe|MaTh|MaYu|QuPh;2;0.036646031;0.699247928;2;1.75;AlFo/QuPh;NA;NA;NA;NA;NA;0.376641458;0.433276434;155.16;1196098.65,,,,,,
B;F25;S2;Pin;2.217667;8;AlFo|BeLu|CaFa|ElCh|MaLe|MaTh|MaYu|QuPh;3;0.077247905;0.04107344;2;1;MaLe/MaYu;NA;NA;NA;NA;NA;0.376641458;0.433276434;155.16;1196098.65,,,,,,
B;F25;S2;Osm;6.49330985;8;AlFo|BeLu|CaFa|ElCh|MaLe|MaTh|MaYu|QuPh;3;0.077247905;0.04107344;2;1;MaLe/MaYu;NA;NA;NA;NA;NA;0.376641458;0.433276434;155.16;1196098.65,,,,,,
B;F25;S2;Schi;3.1703389;8;AlFo|BeLu|CaFa|ElCh|MaLe|MaTh|MaYu|QuPh;3;0.077247905;0.04107344;2;1;MaLe/MaYu;NA;NA;NA;NA;NA;0.376641458;0.433276434;155.16;1196098.65,,,,,,
B;F25;S3;Pin;3.64146265;8;AlFo|BeLu|CaFa|ElCh|MaLe|MaTh|MaYu|QuPh;3;0.174458623;0.820763291;2;1.75;BeLu/MaYu;NA;NA;NA;NA;NA;0.376641458;0.433276434;155.16;1196098.65,,,,,,
B;F25;S3;Osm;5.10812755;8;AlFo|BeLu|CaFa|ElCh|MaLe|MaTh|MaYu|QuPh;3;0.174458623;0.820763291;2;1.75;BeLu/MaYu;NA;NA;NA;NA;NA;0.376641458;0.433276434;155.16;1196098.65,,,,,,
B;F25;S3;Schi;3.21385785;8;AlFo|BeLu|CaFa|ElCh|MaLe|MaTh|MaYu|QuPh;3;0.174458623;0.820763291;2;1.75;BeLu/MaYu;NA;NA;NA;NA;NA;0.376641458;0.433276434;155.16;1196098.65,,,,,,
B;F26;S3;Pin;3.21393815;0;bare;3;0.217174965;0.810508005;0;0;bare;NA;NA;NA;NA;NA;0.423516347;0.454165678;162.61;1148965.52,,,,,,
B;F26;S2;Osm;4.47440725;0;bare;3;0.374606593;0.927183855;0;0;bare;22.15;17.40477408;9.83420765;23.85452688;83.80493978;0.423516347;0.454165678;162.61;1148965.52,,,,,,
B;F26;S3;Osm;5.583624;0;bare;3;0.217174965;0.810508005;0;0;bare;NA;NA;NA;NA;NA;0.423516347;0.454165678;162.61;1148965.52,,,,,,
B;F26;S1;Pin;1.0872693;0;bare;3;0.522630957;0.504698849;0;0;bare;NA;NA;NA;NA;NA;0.423516347;0.454165678;162.61;1148965.52,,,,,,
B;F26;S2;Schi;3.79528825;0;bare;3;0.374606593;0.927183855;0;0;bare;22.15;17.40477408;9.83420765;23.85452688;83.80493978;0.423516347;0.454165678;162.61;1148965.52,,,,,,
B;F26;S2;Pin;1.7047617;0;bare;3;0.374606593;0.927183855;0;0;bare;22.15;17.40477408;9.83420765;23.85452688;83.80493978;0.423516347;0.454165678;162.61;1148965.52,,,,,,
B;F26;S1;Schi;4.68861115;0;bare;3;0.522630957;0.504698849;0;0;bare;NA;NA;NA;NA;NA;0.423516347;0.454165678;162.61;1148965.52,,,,,,
B;F26;S3;Schi;3.13600335;0;bare;3;0.217174965;0.810508005;0;0;bare;NA;NA;NA;NA;NA;0.423516347;0.454165678;162.61;1148965.52,,,,,,
B;F26;S1;Osm;4.8507332;0;bare;3;0.522630957;0.504698849;0;0;bare;NA;NA;NA;NA;NA;0.423516347;0.454165678;162.61;1148965.52,,,,,,
B;G28;S3;Pin;3.76002195;2;BeLu|CaFa;4;0.20694584;1.173648178;2;3.25;BeLu/CaFa;NA;NA;NA;NA;NA;0.641115985;0.737519574;157.58;871187.13,,,,,,
B;G28;S3;Schi;4.82607745;2;BeLu|CaFa;4;0.20694584;1.173648178;2;3.25;BeLu/CaFa;NA;NA;NA;NA;NA;0.641115985;0.737519574;157.58;871187.13,,,,,,
B;G28;S1;Pin;2.83674715;2;BeLu|CaFa;3;0.1244713;1.422713472;1;3;BeLu;NA;NA;NA;NA;NA;0.641115985;0.737519574;157.58;871187.13,,,,,,
B;G28;S1;Osm;5.1248482;2;BeLu|CaFa;3;0.1244713;1.422713472;1;3;BeLu;NA;NA;NA;NA;NA;0.641115985;0.737519574;157.58;871187.13,,,,,,
B;G28;S1;Schi;4.1386912;2;BeLu|CaFa;3;0.1244713;1.422713472;1;3;BeLu;NA;NA;NA;NA;NA;0.641115985;0.737519574;157.58;871187.13,,,,,,
B;G28;S3;Osm;5.0112821;2;BeLu|CaFa;4;0.20694584;1.173648178;2;3.25;BeLu/CaFa;NA;NA;NA;NA;NA;0.641115985;0.737519574;157.58;871187.13,,,,,,
B;H29;S2;Pin;3.9405692;1;AlFo;4;0.466023596;0.016273903;1;1.5;AlFo;NA;NA;NA;NA;NA;0.874640652;-0.301162928;163.49;872331.34,,,,,,
B;H29;S1;Schi;3.5563775;1;AlFo;3;0.273592882;-0.644544437;1;4;AlFo;NA;NA;NA;NA;NA;0.874640652;-0.301162928;163.49;872331.34,,,,,,
B;H29;S1;Osm;5.41276385;1;AlFo;3;0.273592882;-0.644544437;1;4;AlFo;NA;NA;NA;NA;NA;0.874640652;-0.301162928;163.49;872331.34,,,,,,
B;H29;S1;Pin;3.1714558;1;AlFo;3;0.273592882;-0.644544437;1;4;AlFo;NA;NA;NA;NA;NA;0.874640652;-0.301162928;163.49;872331.34,,,,,,
B;H29;S3;Pin;4.0368051;1;AlFo;3;0.394097905;-0.845145684;1;2.75;AlFo;NA;NA;NA;NA;NA;0.874640652;-0.301162928;163.49;872331.34,,,,,,
B;H29;S3;Osm;6.35769045;1;AlFo;3;0.394097905;-0.845145684;1;2.75;AlFo;NA;NA;NA;NA;NA;0.874640652;-0.301162928;163.49;872331.34,,,,,,
B;H29;S2;Schi;5.3909624;1;AlFo;4;0.466023596;0.016273903;1;1.5;AlFo;NA;NA;NA;NA;NA;0.874640652;-0.301162928;163.49;872331.34,,,,,,
B;H29;S2;Osm;5.2778708;1;AlFo;4;0.466023596;0.016273903;1;1.5;AlFo;NA;NA;NA;NA;NA;0.874640652;-0.301162928;163.49;872331.34,,,,,,
B;H29;S3;Schi;5.26775665;1;AlFo;3;0.394097905;-0.845145684;1;2.75;AlFo;NA;NA;NA;NA;NA;0.874640652;-0.301162928;163.49;872331.34,,,,,,
B;H30;S2;Schi;4.51616325;4;BeLu|CaFa|MaYu|QuPh;4;1.112597827;0.427086291;2;1;AlFo/CaFa;NA;NA;NA;NA;NA;0.939804287;-0.032818689;180.17;836421.05,,,,,,
B;H30;S2;Osm;4.095081;4;BeLu|CaFa|MaYu|QuPh;4;1.112597827;0.427086291;2;1;AlFo/CaFa;NA;NA;NA;NA;NA;0.939804287;-0.032818689;180.17;836421.05,,,,,,
B;H30;S3;Schi;3.94147075;4;BeLu|CaFa|MaYu|QuPh;3;0.657979857;0.239485083;2;1.75;CaFa/MaYu;NA;NA;NA;NA;NA;0.939804287;-0.032818689;180.17;836421.05,,,,,,
B;H30;S3;Osm;4.2900713;4;BeLu|CaFa|MaYu|QuPh;3;0.657979857;0.239485083;2;1.75;CaFa/MaYu;NA;NA;NA;NA;NA;0.939804287;-0.032818689;180.17;836421.05,,,,,,
B;H30;S3;Pin;1.56741585;4;BeLu|CaFa|MaYu|QuPh;3;0.657979857;0.239485083;2;1.75;CaFa/MaYu;NA;NA;NA;NA;NA;0.939804287;-0.032818689;180.17;836421.05,,,,,,
B;H30;S2;Pin;5.23078945;4;BeLu|CaFa|MaYu|QuPh;4;1.112597827;0.427086291;2;1;AlFo/CaFa;NA;NA;NA;NA;NA;0.939804287;-0.032818689;180.17;836421.05,,,,,,
B;H30;S1;Osm;4.88632435;4;BeLu|CaFa|MaYu|QuPh;2;0.802265878;0.408774882;2;2;BeLu/CaFa;NA;NA;NA;NA;NA;0.939804287;-0.032818689;180.17;836421.05,,,,,,
B;H30;S1;Pin;2.6643613;4;BeLu|CaFa|MaYu|QuPh;2;0.802265878;0.408774882;2;2;BeLu/CaFa;NA;NA;NA;NA;NA;0.939804287;-0.032818689;180.17;836421.05,,,,,,
B;H30;S1;Schi;4.07597325;4;BeLu|CaFa|MaYu|QuPh;2;0.802265878;0.408774882;2;2;BeLu/CaFa;NA;NA;NA;NA;NA;0.939804287;-0.032818689;180.17;836421.05,,,,,,
B;I22;S1;Osm;5.55821635;16;AiAl|AlFo|BeLu|CaFa|CeBi|ElCh|ElGl|ElJa|IdPo|MaGr|MaLe|MaTh|MaYu|MeFl|PhBo|QuPh;3;0.536390094;-0.45008473;2;2.25;CaFa/MaYu;NA;NA;NA;NA;NA;0.604391417;-0.307952808;124.75;1042410.79,,,,,,
B;I22;S1;Schi;3.88449425;16;AiAl|AlFo|BeLu|CaFa|CeBi|ElCh|ElGl|ElJa|IdPo|MaGr|MaLe|MaTh|MaYu|MeFl|PhBo|QuPh;3;0.536390094;-0.45008473;2;2.25;CaFa/MaYu;NA;NA;NA;NA;NA;0.604391417;-0.307952808;124.75;1042410.79,,,,,,
B;I22;S1;Pin;3.9248085;16;AiAl|AlFo|BeLu|CaFa|CeBi|ElCh|ElGl|ElJa|IdPo|MaGr|MaLe|MaTh|MaYu|MeFl|PhBo|QuPh;3;0.536390094;-0.45008473;2;2.25;CaFa/MaYu;NA;NA;NA;NA;NA;0.604391417;-0.307952808;124.75;1042410.79,,,,,,
B;I22;S2;Schi;4.2805521;16;AiAl|AlFo|BeLu|CaFa|CeBi|ElCh|ElGl|ElJa|IdPo|MaGr|MaLe|MaTh|MaYu|MeFl|PhBo|QuPh;4;0.798031172;-0.259296046;3;4.75;ElGl/ElJa/MaLe;NA;NA;NA;NA;NA;0.604391417;-0.307952808;124.75;1042410.79,,,,,,
B;I22;S2;Osm;6.0311651;16;AiAl|AlFo|BeLu|CaFa|CeBi|ElCh|ElGl|ElJa|IdPo|MaGr|MaLe|MaTh|MaYu|MeFl|PhBo|QuPh;4;0.798031172;-0.259296046;3;4.75;ElGl/ElJa/MaLe;NA;NA;NA;NA;NA;0.604391417;-0.307952808;124.75;1042410.79,,,,,,
B;I22;S2;Pin;7.3854611;16;AiAl|AlFo|BeLu|CaFa|CeBi|ElCh|ElGl|ElJa|IdPo|MaGr|MaLe|MaTh|MaYu|MeFl|PhBo|QuPh;4;0.798031172;-0.259296046;3;4.75;ElGl/ElJa/MaLe;NA;NA;NA;NA;NA;0.604391417;-0.307952808;124.75;1042410.79,,,,,,
B;I22;S3;Osm;4.5033189;16;AiAl|AlFo|BeLu|CaFa|CeBi|ElCh|ElGl|ElJa|IdPo|MaGr|MaLe|MaTh|MaYu|MeFl|PhBo|QuPh;5;0.144438607;-0.101137001;2;1.75;CaFa/ElCh;NA;NA;NA;NA;NA;0.604391417;-0.307952808;124.75;1042410.79,,,,,,
B;I22;S3;Pin;4.3840004;16;AiAl|AlFo|BeLu|CaFa|CeBi|ElCh|ElGl|ElJa|IdPo|MaGr|MaLe|MaTh|MaYu|MeFl|PhBo|QuPh;5;0.144438607;-0.101137001;2;1.75;CaFa/ElCh;NA;NA;NA;NA;NA;0.604391417;-0.307952808;124.75;1042410.79,,,,,,
B;I22;S3;Schi;4.05054005;16;AiAl|AlFo|BeLu|CaFa|CeBi|ElCh|ElGl|ElJa|IdPo|MaGr|MaLe|MaTh|MaYu|MeFl|PhBo|QuPh;5;0.144438607;-0.101137001;2;1.75;CaFa/ElCh;NA;NA;NA;NA;NA;0.604391417;-0.307952808;124.75;1042410.79,,,,,,
B;I24;S1;Schi;4.4041484;2;MaYu|QuPh;2;0.362455949;-0.326356803;1;2;CuLa/MaYu;NA;NA;NA;NA;NA;0.330442549;-0.342183277;145.09;1256521.67,,,,,,
B;I24;S1;Osm;7.23139095;2;MaYu|QuPh;2;0.362455949;-0.326356803;1;2;CuLa/MaYu;NA;NA;NA;NA;NA;0.330442549;-0.342183277;145.09;1256521.67,,,,,,
B;I24;S1;Pin;4.1824766;2;MaYu|QuPh;2;0.362455949;-0.326356803;1;2;CuLa/MaYu;NA;NA;NA;NA;NA;0.330442549;-0.342183277;145.09;1256521.67,,,,,,
B;I24;S2;Osm;5.6173354;2;MaYu|QuPh;2;0.129875552;-0.562552819;1;2.75;MaYu;NA;NA;NA;NA;NA;0.330442549;-0.342183277;145.09;1256521.67,,,,,,
B;I24;S2;Pin;2.88984735;2;MaYu|QuPh;2;0.129875552;-0.562552819;1;2.75;MaYu;NA;NA;NA;NA;NA;0.330442549;-0.342183277;145.09;1256521.67,,,,,,
B;I24;S2;Schi;3.8905934;2;MaYu|QuPh;2;0.129875552;-0.562552819;1;2.75;MaYu;NA;NA;NA;NA;NA;0.330442549;-0.342183277;145.09;1256521.67,,,,,,
B;I24;S3;Osm;4.1304641;2;MaYu|QuPh;4;0.132156747;-0.296828913;1;1.75;CuLa/MaYu;NA;NA;NA;NA;NA;0.330442549;-0.342183277;145.09;1256521.67,,,,,,
B;I24;S3;Pin;2.33236825;2;MaYu|QuPh;4;0.132156747;-0.296828913;1;1.75;CuLa/MaYu;NA;NA;NA;NA;NA;0.330442549;-0.342183277;145.09;1256521.67,,,,,,
B;I24;S3;Schi;3.43525955;2;MaYu|QuPh;4;0.132156747;-0.296828913;1;1.75;CuLa/MaYu;NA;NA;NA;NA;NA;0.330442549;-0.342183277;145.09;1256521.67,,,,,,
B;I25;S2;Pin;2.3703976;1;MaYu;4;0.495121499;-0.495121499;1;1.5;MaYu;22.1;17.63011862;11.28899454;23.78306384;83.57000171;0.375017921;-0.303683525;152.2;1250582.34,,,,,,
B;I25;S1;Osm;5.5099378;1;MaYu;3;0.562009847;-0.5427266;1;2.25;MaYu;NA;NA;NA;NA;NA;0.375017921;-0.303683525;152.2;1250582.34,,,,,,
B;I25;S2;Osm;6.01711625;1;MaYu;4;0.495121499;-0.495121499;1;1.5;MaYu;22.1;17.63011862;11.28899454;23.78306384;83.57000171;0.375017921;-0.303683525;152.2;1250582.34,,,,,,
B;I25;S2;Schi;3.4122682;1;MaYu;4;0.495121499;-0.495121499;1;1.5;MaYu;22.1;17.63011862;11.28899454;23.78306384;83.57000171;0.375017921;-0.303683525;152.2;1250582.34,,,,,,
B;I25;S1;Schi;2.98319975;1;MaYu;3;0.562009847;-0.5427266;1;2.25;MaYu;NA;NA;NA;NA;NA;0.375017921;-0.303683525;152.2;1250582.34,,,,,,
B;I25;S1;Pin;2.5602049;1;MaYu;3;0.562009847;-0.5427266;1;2.25;MaYu;NA;NA;NA;NA;NA;0.375017921;-0.303683525;152.2;1250582.34,,,,,,
B;J29;S2;Pin;2.2221784;8;AiAl|CeBi|ElGl|ElJa|IdPo|MaGr|MeFl|PhBo;4;0.2530937;0.518918985;2;4;ElGl/ElJa;26.5;17.39428341;9.139226776;23.47389987;84.42849778;0.528004162;0.397879675;183.09;1111068.97,,,,,,
B;J29;S1;Schi;3.623428;8;AiAl|CeBi|ElGl|ElJa|IdPo|MaGr|MeFl|PhBo;3;0.350103769;0.606397516;2;2.5;ElGl/ElJa;NA;NA;NA;NA;NA;0.528004162;0.397879675;183.09;1111068.97,,,,,,
B;J29;S1;Pin;0.235425;8;AiAl|CeBi|ElGl|ElJa|IdPo|MaGr|MeFl|PhBo;3;0.350103769;0.606397516;2;2.5;ElGl/ElJa;NA;NA;NA;NA;NA;0.528004162;0.397879675;183.09;1111068.97,,,,,,
B;J29;S3;Schi;3.2740208;8;AiAl|CeBi|ElGl|ElJa|IdPo|MaGr|MeFl|PhBo;3;0.668383296;0.886974592;3;1.25;CuLa/IdPo/MeFl/PhBo;NA;NA;NA;NA;NA;0.528004162;0.397879675;183.09;1111068.97,,,,,,
